INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43353,1990,MAY,29,31.5,24.5,4,16.7,   ,1,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,74,5,147,13,1,3,178, , ,   ,  
43353,1990,MAY,30,31.2,24,2,43.5,   ,10,7,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,190,6,245,51,5,1,255,1,3,120,  
43353,1990,MAY,31,29.9,23.3,3,24.6,   ,10,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,285,6,462,51,5,1,353,2,3,60,  
43353,1990,JUN,1,27.8,24.6,0,25.4,   ,10,18,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,200,6,170,51,5,1,395,1,2,250,  
43353,1990,JUN,2,27.4,23.5,3,11.2,   ,7,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,40,6,48,51,5,1,52,2,3,30,  
43353,1990,JUN,3,31.4,24.2,2,1.6,   ,3,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,63,5,522,13,1,3,70, , ,   ,  
43353,1990,JUN,4,30.6,24.9,1,9.3,   ,8,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,53,5,179,42,4,2,50,2,3,25,  
43353,1990,JUN,5,29.2,25.4,0,4.5,   ,3,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,35,5,298,12,1,2,115, , ,   ,  
43353,1990,JUN,6,29.4,24,3,10,   ,3,13,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,30,5,55,13,1,3,170, , ,   ,  
43353,1990,JUN,7,31.4,24.8,1,8.4,   ,3,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,105,6,170,52,5,2,240, , ,   ,  
43353,1990,JUN,8,30.4,24.2,1,12.8,   ,8,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,50,5,335,  , , ,   , , ,   ,  
43353,1990,JUN,9,28.7,23.6,1,9,   ,8,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,85,6,165,51,5,1,431,1,3,155,  
43353,1990,JUN,10,30,23.8,2,10.9,   ,6,21,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,30,5,55,13,1,3,190, , ,   ,  
43353,1990,JUN,11,31.4,26.4,2,5,   ,0,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,20,5,38,13,1,3,105, , ,   ,  
43353,1990,JUN,12,31.5,23.5,8,27.7,   ,4,18,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,480,5,560,13,1,3,30, , ,   ,  
43353,1990,JUN,13,26.6,23.5,5,92,   ,21,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,440,5,477,  , , ,   , , ,   ,  
43353,1990,JUN,14,27.7,24,5,27.1,   ,1,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,27,5,255,22,2,2,185,1,3,60,  
43353,1990,JUN,15,31,26.2,9,1.4,   ,0,22,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,57,5,88,13,1,3,300,0,1,102,  
43353,1990,JUN,16,28.6,25,4,13.7,   ,7,11,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,61,5,120,23,2,3,79, , ,   ,  
43353,1990,JUN,17,31.2,26.2,1,3.2,   ,0,57,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,30,5,10,13,1,3,95, , ,   ,  
43353,1990,JUN,18,31.4,25,  ,7,   ,3,9,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,3,5,121,13,1,3,70, , ,   ,  
43353,1990,JUN,19,31.4,24.4,5,10.8,   ,5,7,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,95,5,192,13,1,3,80,0,1,250,  
43353,1990,JUN,20,31.4,24.8,6,7.9,   ,1,39,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,126,5,113,23,2,3,50,1,3,82,  
43353,1990,JUN,21,30.8,22.5,2,56.9,   ,9,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,428,5,757,1,0,1,225, , ,   ,  
43353,1990,JUN,22,27.6,23.8,1,28.3,   ,19,47,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,150,5,222,23,2,3,103,1,4,70,  
43353,1990,JUN,23,28.4,24.5,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,5,5,90,23,2,3,40,1,3,235,  
43353,1990,JUN,24,30.9,24.1,1,2.3,   ,0,55,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,35,1,95,  , , ,   , , ,   ,  
43353,1990,JUN,25,31.2,23.4,2,8.9,   ,0,45,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,50, ,   ,  , , ,   , , ,   ,  
43353,1990,JUN,26,31,23.5,4,9.7,   ,2,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,81,5,122,13,1,3,87, , ,   ,  
43353,1990,JUN,27,30.8,25,1,4.7,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,JUN,28,31.4,26.9,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,JUN,29,34.2,25.5,3,0.2,   ,0,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,12,5,28,13,1,3,240, , ,   ,  
43353,1990,JUN,30,31.6,23.2,3,7.1,   ,1,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,10,5,30,13,1,3,125, , ,   ,  
43353,1990,JUL,1,31.3,23.8,3,4,   ,0,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,50,5,30,13,1,3,160, , ,   ,  
43353,1990,JUL,2,30.8,22.5,2,36.4,   ,6,14,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,185,6,446,51,5,1,231, , ,   ,  
43353,1990,JUL,3,27.8,22.5,3,131.7,   ,18,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,397,5,598,  , , ,   , , ,   ,  
43353,1990,JUL,4,28.2,23.6,2,20,   ,12,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,130,6,443,51,5,1,213, , ,   ,  
43353,1990,JUL,5,28.4,21.7,0,68.1,   ,12,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,105,5,275,  , , ,   , , ,   ,  
43353,1990,JUL,6,30.5,23.4,5,5.2,   ,9,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,80,6,55,51,5,1,380, , ,   ,  
43353,1990,JUL,7,30,24,1,12.4,   ,5,8,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,293,5,445,  , , ,   , , ,   ,  
43353,1990,JUL,8,28.5,23.2,2,55.8,   ,19,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,320,6,390,52,5,2,235, , ,   ,  
43353,1990,JUL,9,30.2,23.3,1,21,   ,4,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,170,5,187,  , , ,   , , ,   ,  
43353,1990,JUL,10,30,22.8,1,68.6,   ,8,17,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,180,6,360,55,5,5,75, , ,   ,  
43353,1990,JUL,11,29.4,23,2,16.4,   ,2,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,80,5,220,23,2,3,40,1,3,15,  
43353,1990,JUL,12,28.5,23,4,28.6,   ,7,17,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,198,5,92,13,1,3,185, , ,   ,  
43353,1990,JUL,13,30.4,23.4,1,5,   ,0,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,62,5,108,12,1,2,165, , ,   ,  
43353,1990,JUL,14,29.8,22.6,2,14.3,   ,9,13,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,191,5,397,  , , ,   , , ,   ,  
43353,1990,JUL,15,30.4,22.2,1,17.3,   ,7,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,480,5,495,13,1,3,155, , ,   ,  
43353,1990,JUL,16,26.2,22,2,25.5,   ,13,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,25,5,50,13,1,3,85, , ,   ,  
43353,1990,JUL,17,29.8,23.4,1,9.9,   ,2,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,90,5,25,13,1,3,115, , ,   ,  
43353,1990,JUL,18,30,22.8,3,8.1,   ,3,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,75,5,95,13,1,3,260, , ,   ,  
43353,1990,JUL,19,31.4,23.7,1,12.8,   ,3,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,55,5,122,14,1,4,50, , ,   ,  
43353,1990,JUL,20,29,23.6,1,9.7,   ,3,52,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,70,5,80,13,1,3,45, , ,   ,  
43353,1990,JUL,21,29.2,22.6,0,14.6,   ,4,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,80,5,272,13,1,3,215, , ,   ,  
43353,1990,JUL,22,28.6,22.8,2,5.7,   ,8,2,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,95,5,365,  , , ,   , , ,   ,  
43353,1990,JUL,23,28.5,22.1,2,49,   ,11,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,590,5,465,  , , ,   , , ,   ,  
43353,1990,JUL,24,29.2,22.2,0,9.3,   ,7,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,52,5,268,13,1,3,190, , ,   ,  
43353,1990,JUL,25,30,22.7,1,7.8,   ,3,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,60,5,205,23,2,3,168,1,3,47,  
43353,1990,JUL,26,30,23,2,4.8,   ,4,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,10,5,125,13,1,3,100, , ,   ,  
43353,1990,JUL,27,30.2,24.6,2,0,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,10,1,235,  , , ,   , , ,   ,  
43353,1990,JUL,28,30.4,25.5,4,2,   ,0,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,5,5,40,13,1,3,180, , ,   ,  
43353,1990,JUL,29,30.5,25.2,3,0,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,10,1,195,  , , ,   , , ,   ,  
43353,1990,JUL,30,30.8,25.1,2,1.3,   ,0,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,20,5,40,13,1,3,15, , ,   ,  
43353,1990,JUL,31,29,23,3,14.2,   ,4,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,92,5,300,13,1,3,115, , ,   ,  
43353,1990,AUG,1,28.8,24.5,4,5.2,   ,2,17,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,50,5,100,  , , ,   , , ,   ,  
43353,1990,AUG,2,30.1,23.2,3,9,   ,7,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,2,5,300,13,1,3,30, , ,   ,  
43353,1990,AUG,3,29.3,23.5,1,5.3,   ,5,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,185,5,543,  , , ,   , , ,   ,  
43353,1990,AUG,4,29,23.4,2,8.2,   ,9,48,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,15,5,505,  , , ,   , , ,   ,  
43353,1990,AUG,5,27.1,24,1,4.2,   ,6,30,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,100,1,160,  , , ,   , , ,   ,  
43353,1990,AUG,6,29.6,24.5,2,0,   ,0,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,58,5,275,13,1,3,225, , ,   ,  
43353,1990,AUG,7,29.5,22.5,4,11.5,   ,12,43,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,40,5,415,13,1,3,405, , ,   ,  
43353,1990,AUG,8,27.5,23.8,1,0,   ,0,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,35,5,415,13,1,3,180, , ,   ,  
43353,1990,AUG,9,26.8,22.5,1,4.8,   ,10,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,20,5,410,23,2,3,25,1,3,250,  
43353,1990,AUG,10,28,22.3,2,29.6,   ,13,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,470,5,415,13,1,3,90,0,1,140,  
43353,1990,AUG,11,26.8,22.4,3,26,   ,15,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,60,5,445,  , , ,   , , ,   ,  
43353,1990,AUG,12,28.4,23.5,1,0.3,   ,3,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,40,5,210,13,1,3,210, , ,   ,  
43353,1990,AUG,13,29.6,23.5,2,9.5,   ,5,33,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,40,5,64,  , , ,   , , ,   ,  
43353,1990,AUG,14,29.6,24,4,5.1,   ,1,22,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,50,5,265,  , , ,   , , ,   ,  
43353,1990,AUG,15,29,22.8,3,23.4,   ,6,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,100,5,95,12,1,2,275, , ,   ,  
43353,1990,AUG,16,28.1,23.7,4,1.5,   ,3,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,40,5,45,13,1,3,140, , ,   ,  
43353,1990,AUG,17,30,24.2,3,0.2,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,15,5,50,11,1,1,525, , ,   ,  
43353,1990,AUG,18,30.6,24.4,3,0.8,   ,1,30,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,60,1,135,  , , ,   , , ,   ,  
43353,1990,AUG,19,30.5,23.8,2,1.6,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,20,5,5,13,1,3,245, , ,   ,  
43353,1990,AUG,20,30,24.4,4,2.6,   ,0,10,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,10,1,110,  , , ,   , , ,   ,  
43353,1990,AUG,21,30.5,23,4,3.7,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,5,5,20,13,1,3,150, , ,   ,  
43353,1990,AUG,22,29.7,25.4,3,0,   ,0,3,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,3,1,225,  , , ,   , , ,   ,  
43353,1990,AUG,23,29.8,23.5,5,5.6,   ,1,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,55,5,295,13,1,3,130, , ,   ,  
43353,1990,AUG,24,29.4,23.4,1,8.2,   ,5,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,55,5,30,13,1,3,65, , ,   ,  
43353,1990,AUG,25,30.8,24.4,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,AUG,26,30.6,25,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,1,0,0,0,9,8,35,5,5,13,1,3,40, , ,   ,  
43353,1990,AUG,27,30.7,25.5,3,0,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,1,0,0,0,9,1,105,5,30,  , , ,   , , ,   ,  
43353,1990,AUG,28,29.8,24.4,3,0.2,   ,0,35,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,10,1,285,  , , ,   , , ,   ,  
43353,1990,AUG,29,30.2,25,3,0,   ,0,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,5,5,45,23,2,3,100,1,3,150,  
43353,1990,AUG,30,30.4,24.4,4,1.7,   ,0,35,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,245, ,   ,  , , ,   , , ,   ,  
43353,1990,AUG,31,30.2,24.7,5,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,180, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,1,30.2,24.7,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,270, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,2,30.6,24.5,2,0.9,   ,0,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,10,5,35,13,1,3,185, , ,   ,  
43353,1990,SEP,3,30.4,24.8,3,1.6,   ,1,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,35,1,205,  , , ,   , , ,   ,  
43353,1990,SEP,4,30.5,24.9,2,0.6,   ,1,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,316,5,505,12,1,2,331, , ,   ,  
43353,1990,SEP,5,28.8,22.9,1,19.4,   ,7,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,16,5,55,  , , ,   , , ,   ,  
43353,1990,SEP,6,30.2,24,1,4,   ,1,26,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,8,5,20,12,1,2,125, , ,   ,  
43353,1990,SEP,7,30.5,24,1,2,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,8,31.2,23.7,3,4,   ,2,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,10,5,180,12,1,2,195, , ,   ,  
43353,1990,SEP,9,30.2,24,3,10.5,   ,5,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,85,5,320,7,0,7,60, , ,   ,  
43353,1990,SEP,10,30,25.3,4,1.4,   ,1,40,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,230, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,11,30,25.5,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,12,30.2,25.8,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,150, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,13,29.8,25.4,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,125, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,14,30,25.1,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,215, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,15,29.6,24.6,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,265, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,16,30,24.9,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,180, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,17,30.2,25.4,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,55,1,150,  , , ,   , , ,   ,  
43353,1990,SEP,18,30.5,25.5,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,19,30.2,25,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,20,30.5,24.8,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,120,5,352,13,1,3,115, , ,   ,  
43353,1990,SEP,21,27,23.8,2,12.2,   ,8,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,30,5,250,13,1,3,20, , ,   ,  
43353,1990,SEP,22,29.6,24.5,1,2.8,   ,3,5,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,10,1,120,  , , ,   , , ,   ,  
43353,1990,SEP,23,30.6,25,3,0,   ,0,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,10,5,55,23,2,3,100,1,3,125,  
43353,1990,SEP,24,30,24.4,2,3.4,   ,2,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,15,5,115,13,1,3,300, , ,   ,  
43353,1990,SEP,25,30.4,23.6,2,0.7,   ,1,5,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,180,0,40,  , , ,   , , ,   ,  
43353,1990,SEP,26,30,22,1,10.7,   ,2,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,50,5,95,12,1,2,210, , ,   ,  
43353,1990,SEP,27,30.4,24,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,50,1,250,  , , ,   , , ,   ,  
43353,1990,SEP,28,31,24,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,225, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,29,30,23.5,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,265, ,   ,  , , ,   , , ,   ,  
43353,1990,SEP,30,30.8,24.4,3,0.4,   ,1,30,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,90, ,   ,  , , ,   , , ,   ,  
43353,1990,OCT,1,30.8,24.6,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,5,250,1,365,  , , ,   , , ,   ,  
43353,1990,OCT,2,30.8,23.5,1,3.4,   ,5,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,130,6,70,54,5,4,60,1,3,145,  
43353,1990,OCT,3,29.4,24.4,0,0.6,   ,1,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,30,1,215,1,0,1,130, , ,   ,  
43353,1990,OCT,4,30.6,23.1,3,0.8,   ,0,15,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,15,2,125,13,1,3,120, , ,   ,  
43353,1990,OCT,5,30.3,24.6,2,0.2,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,10,2,55,12,1,2,250, , ,   ,  
43353,1990,OCT,6,30.8,23.6,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,80,1,105,  , , ,   , , ,   ,  
43353,1990,OCT,7,31,23.9,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,65,1,80,  , , ,   , , ,   ,  
43353,1990,OCT,8,31,24.5,2,0,   ,0,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,180,6,195,51,5,1,90,1,2,225,  
43353,1990,OCT,9,31.3,24.6,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,425, ,   ,  , , ,   , , ,   ,  
43353,1990,OCT,10,31.4,25.1,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,255,0,205,  , , ,   , , ,   ,  
43353,1990,OCT,11,31.4,26.3,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,50,6,20,13,1,3,150,0,6,5,  
43353,1990,OCT,12,31.6,24,4,2.6,   ,3,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,85,6,85,57,5,7,80,1,2,260,  
43353,1990,OCT,13,31.4,24.6,4,3,   ,2,45,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,0,1,615, ,   ,  , , ,   , , ,   ,  
43353,1990,OCT,14,31.6,25.2,4,0.1,   ,0,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,345,6,140,51,5,1,35,1,3,225,  
43353,1990,OCT,15,31.2,25,3,0,   ,0,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,20,5,80,43,4,3,66,2,3,144,  
43353,1990,OCT,16,31.5,24.5,2,1.6,   ,0,40,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,300,0,680,  , , ,   , , ,   ,  
43353,1990,OCT,17,31.4,25,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,1,0,0,0,9,1,245,1,355,1,0,1,630, , ,   ,  
43353,1990,OCT,18,31.4,25.2,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,230,6,45,57,5,7,90,1,3,250,  
43353,1990,OCT,19,30.8,24.2,1,0.6,   ,2,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,155,6,155,55,5,5,155,1,2,290,  
43353,1990,OCT,20,32.2,24.4,1,9.6,   ,6,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,5,120,6,145,51,5,1,345,2,3,60,  
43353,1990,OCT,21,30.8,24,1,0.6,   ,6,5,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,280,6,310,13,1,3,425,0,1,110,  
43353,1990,OCT,22,31.6,23.8,2,12.8,   ,4,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,195,6,195,57,5,7,5,1,2,250,  
43353,1990,OCT,23,29.8,23,2,88.5,   ,6,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,130,6,150,51,5,1,120,1,2,230,  
43353,1990,OCT,24,31.5,24.5,1,33.4,   ,4,40,   ,1,2,28,3,1605,2,1,0,0,0,0,1,0,0,0,9,1,455,6,420,13,1,3,190, , ,   ,  
