INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,,
43353,1991,MAY,0,30,1004.1,1004.8,27.8,26,25.2,86,32.1,0,0,  ,96,3,5,0,0,1,1,6,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,MAY,0,31,1003.5,1004.2,26.8,25,24.2,86,30.2,0,0,  ,96,3,3,3,4,0,0,6,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,1,1001.4,1002.1,26.8,25.6,25.1,90,31.9,0,0,  ,96,3,3,0,0,8,3,3,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,2,999.8,1000.5,25,24.6,24.4,96,30.5,0,0,  ,96,3,4,3,1,8,2,8,9,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,3,1000,1000.7,26.4,24.8,24.1,87,30,32,42,  ,96,7,6,2,2, , ,6,9, ,8,4,7,472,7,2,10,,   ,  , , ,   
43353,1991,JUN,0,4,1002.7,1003.4,24.2,24,23.9,98,29.7,99,5,  ,95,7,6,2,2, , ,6,9, ,8,4,7,472,7,2,6,,   ,  , , ,   
43353,1991,JUN,0,5,1002.4,1003.1,24.8,24.8,24.8,100,31.3,34,14,  ,95,7,6,2,2, , ,6,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,JUN,0,6,1001.8,1002.5,25.2,25,24.9,98,31.5,99,5,  ,96,7,5,2,2,0,0,6,9,0,7,3,7,371,7,1,8,,   ,  , , ,   
43353,1991,JUN,0,7,1003.5,1004.2,25,24.8,24.7,98,31.1,99,5,  ,96,7,6,2,2, , ,6,9, ,8,3,7,372,7,2,7,,   ,  , , ,   
43353,1991,JUN,0,8,1005.7,1006.4,24.4,24,23.8,96,29.5,29,18,  ,95,7,6,3,2, , ,6,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,JUN,0,9,1004.7,1005.4,24.8,24.6,24.5,98,30.7,0,0,  ,96,8,5,2,2,0,0,6,9,0,7,4,6,464,6,4,14,,   ,  , , ,   
43353,1991,JUN,0,10,1005.1,1005.8,28,26.2,25.4,86,32.4,27,12,  ,96,8,3,0,0,1,2,6,0,9,5,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,JUN,0,11,1006.1,1006.8,27.6,26,25.3,87,32.2,99,5,  ,96,8,4,0,0,1,2,6,0,9,6,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,JUN,0,12,1005.9,1006.6,25,24.8,24.7,98,31.1,99,5,  ,96,8,4,3,2,0,0,6,9,0,6,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,JUN,0,13,1005.7,1006.4,24.6,24.4,24.3,98,30.4,0,0,  ,96,7,6,2,2, , ,6,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,JUN,0,14,1005.7,1006.4,24.8,24.6,24.5,98,30.7,0,0,  ,96,8,5,2,1,0,0,6,9,0,6,4,6,464,6,4,12,,   ,  , , ,   
43353,1991,JUN,0,15,1008,1008.7,25.4,25,24.8,97,31.3,99,5,  ,96,8,2,3,3,0,0,9,9,0,5,4,6,461,6,1,15,,   ,  , , ,   
43353,1991,JUN,0,16,1009.3,1010,25.8,25.4,25.2,97,32.1,99,5,  ,96,3,5,0,0,8,1,6,0,9,6,2,9,291,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,17,1010.8,1011.5,24.2,24,23.9,98,29.7,0,0,  ,96,8,5,0,0,8,2,6,0,9,7,4,6,464,6,4,14,,   ,  , , ,   
43353,1991,JUN,0,18,1009.9,1010.6,24,23.8,23.7,98,29.3,99,4,  ,96,3,7,2,1, , ,6,9, ,8,2,9,292,9,2,25,,   ,  , , ,   
43353,1991,JUN,0,19,1007.8,1008.5,24,23.8,23.7,98,29.3,99,5,  ,96,3,5,3,1,0,0,4,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,20,1007.3,1008,24.6,24.2,24,96,29.8,0,0,  ,96,3,4,0,0,8,1,7,0,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,21,1008.3,1009,27.2,25.8,25.2,89,32.1,29,14,  ,96,3,4,3,2,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,22,1009.3,1010,25,24.6,24.4,96,30.5,0,0,  ,96,3,3,3,1,0,0,9,9,0,4,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,23,1008.3,1009,24.6,24.4,24.3,98,30.4,0,0,  ,96,3,4,0,0,1,2,7,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUN,0,24,1007.9,1008.6,24.8,24.6,24.5,98,30.7,99,5,  ,96,3,5,2,2,0,0,6,9,0,7,3,9,392,9,2,25,,   ,  , , ,   
43353,1991,JUN,0,25,1007.3,1008,24.6,24.4,24.3,98,30.4,99,5,  ,96,7,6,2,2, , ,6,9, ,8,3,7,371,7,1,8,,   ,  , , ,   
43353,1991,JUN,0,26,1008.1,1008.8,25,24.2,23.8,93,29.5,99,5,  ,96,8,4,3,2,0,0,6,9,0,6,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,JUN,0,27,1007.1,1007.8,23.8,23.4,23.2,96,28.4,0,0,  ,96,8,4,2,2,0,0,6,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,JUN,0,28,1005.2,1005.9,24.2,24,23.9,98,29.7,0,0,  ,96,8,4,2,3,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,JUN,0,29,1005.7,1006.4,24.8,24.4,24.2,96,30.2,99,5,  ,96,8,4,3,1,8,2,6,9,9,7,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,JUN,0,30,1007.5,1008.2,25.4,24.8,24.5,95,30.7,99,5,  ,96,3,5,3,2,0,0,6,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,1,1011,1011.7,23,22.8,22.7,98,27.6,99,5,  ,95,7,6,2,2, , ,6,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,JUL,0,2,1009.2,1009.9,23.6,22.4,21.8,90,26.1,99,5,  ,96,8,3,3,4,0,0,7,9,0,7,4,6,462,6,2,14,,   ,  , , ,   
43353,1991,JUL,0,3,1008.4,1009.1,25,24.4,24.1,95,30,99,5,  ,96,8,3,0,0,1,3,7,0,9,6,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,JUL,0,4,1009.5,1010.2,26.4,23.8,22.6,79,27.4,0,0,  ,96,3,4,3,2,0,0,6,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,5,1009.9,1010.6,25.6,25,24.7,95,31.1,0,0,  ,96,8,4,0,0,1,1,7,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,JUL,0,6,1009.3,1010,26.2,25.4,25.1,93,31.9,99,5,  ,96,8,3,0,0,8,3,6,0,9,6,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,JUL,0,7,1008.4,1009.1,27.4,25.4,24.5,84,30.7,25,12,  ,96,3,4,0,0,8,2,7,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,8,1007.3,1008,22.2,22,21.9,98,26.3,99,5,  ,96,7,6,2,2, , ,7,9, ,8,2,7,272,7,2,5,,   ,  , , ,   
43353,1991,JUL,0,9,1006,1006.7,22.8,22.6,22.5,98,27.3,0,0,  ,96,8,5,2,2,0,0,6,9,0,7,4,6,464,6,4,12,,   ,  , , ,   
43353,1991,JUL,0,10,1006.1,1006.8,23.2,22.8,22.6,96,27.4,0,0,  ,96,8,3,3,2,1,1,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1991,JUL,0,11,1007.1,1007.8,23.8,23.6,23.5,98,28.9,99,5,  ,94,3,6,2,2, , ,7,9, ,8,2,9,291,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,12,1006.6,1007.3,23.8,23.6,23.5,98,28.9,0,0,  ,96,3,5,7,2,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,13,1006.8,1007.5,24.6,24,23.7,95,29.3,99,5,  ,96,8,4,3,1,1,1,7,9,9,6,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,JUL,0,14,1006.7,1007.4,23.8,23.2,22.9,95,27.9,0,0,  ,96,8,3,0,0,8,3,7,0,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,JUL,0,15,1006.8,1007.5,25,24.6,24.4,96,30.5,0,0,  ,96,8,4,0,0,1,1,7,0,9,5,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,JUL,0,16,1008.1,1008.8,26.4,25.8,25.5,95,32.6,0,0,  ,96,8,3,3,2,8,1,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1991,JUL,0,17,1007.8,1008.5,24.2,24,23.9,98,29.7,99,5,  ,96,8,4,2,2,0,0,7,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,JUL,0,18,1008.6,1009.3,23.6,22.8,22.4,93,27.1,99,5,  ,96,3,5,0,0,8,2,7,0,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,19,1010.7,1011.4,23.4,23,22.8,96,27.7,99,5,  ,96,7,6,2,2, , ,7,9, ,8,3,7,371,7,1,8,,   ,  , , ,   
43353,1991,JUL,0,20,1009.7,1010.4,24.6,24,23.7,95,29.3,0,0,  ,96,8,3,3,3,0,0,7,9,0,6,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,JUL,0,21,1008,1008.7,24,23.6,23.4,96,28.8,0,0,  ,96,8,4,0,0,1,1,7,0,9,5,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,JUL,0,22,1009.2,1009.9,25,24.4,24.1,95,30,99,5,  ,96,8,4,3,1,0,0,7,9,0,5,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,JUL,0,23,1010.1,1010.8,24.2,23.8,23.6,96,29.1,0,0,  ,96,8,4,2,3,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,JUL,0,24,1009.4,1010.1,25.6,25.2,25,97,31.7,0,0,  ,96,3,4,0,0,1,1,6,0,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,25,1008.2,1008.9,26.2,25,24.5,90,30.7,99,5,  ,96,3,2,0,0,1,3,9,0,9,5,5,9,591,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,26,1007.9,1008.6,26.8,25.6,25.1,90,31.9,27,12,  ,96,7,5,0,0,8,2,7,0,9,7,2,7,271,7,1,6,,   ,  , , ,   
43353,1991,JUL,0,27,1007.7,1008.4,23.6,23.4,23.3,98,28.6,99,5,  ,96,3,6,2,2, , ,8,9, ,8,2,9,291,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,28,1006.3,1007,26.6,25.8,25.5,93,32.6,99,5,  ,96,3,5,7,3, , ,6,9, ,8,2,9,291,9,1,25,,   ,  , , ,   
43353,1991,JUL,0,29,1005.5,1006.2,23.8,23.6,23.5,98,28.9,0,0,  ,96,8,4,0,0,8,3,7,0,9,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,JUL,0,30,1006.9,1007.6,24.4,24.2,24.1,98,30,0,0,  ,96,7,5,2,3, , ,6,9, ,8,2,7,271,7,1,6,,   ,  , , ,   
43353,1991,JUL,0,31,1006,1006.7,24,23.8,23.7,98,29.3,99,5,  ,95,7,6,2,2, , ,7,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,AUG,0,1,1007.2,1007.9,23.2,23,22.9,98,27.9,0,0,  ,95,7,6,2,2, , ,7,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,AUG,0,2,1006.9,1007.6,24.2,24,23.9,98,29.7,0,0,  ,96,8,4,0,0,8,4,7,0,9,8,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,AUG,0,3,1007.8,1008.5,25,24.2,23.8,93,29.5,0,0,  ,96,8,2,3,2,0,0,7,9,0,4,4,6,461,6,1,18,,   ,  , , ,   
43353,1991,AUG,0,4,1009.2,1009.9,25.4,25,24.8,97,31.3,0,0,  ,96,8,3,0,0,1,4,7,0,9,7,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,AUG,0,5,1008.7,1009.4,25.2,24.6,24.3,95,30.4,0,0,  ,96,8,3,3,1,8,3,7,9,9,7,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,AUG,0,6,1008.9,1009.6,25,24.4,24.1,95,30,0,0,  ,96,8,4,0,0,8,3,7,0,9,7,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,AUG,0,7,1009,1009.7,23.8,23.6,23.5,98,28.9,0,0,  ,96,3,5,0,0,7,3,7,0,9,8,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,AUG,0,8,1008.2,1008.9,24.2,24,23.9,98,29.7,0,0,  ,96,8,4,0,0,2,3,6,0,9,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,AUG,0,9,1008.4,1009.1,24.4,24.2,24.1,98,30,0,0,  ,96,8,3,3,2,0,0,7,9,0,5,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,AUG,0,10,1008.9,1009.6,24.2,23.8,23.6,96,29.1,0,0,  ,96,8,4,3,1,1,1,7,9,9,6,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,AUG,0,11,1009,1009.7,23.6,23.2,23,96,28.1,0,0,  ,96,8,3,3,1,8,3,7,9,9,7,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,AUG,0,12,1008.7,1009.4,23.8,23.6,23.5,98,28.9,99,5,  ,96,7,5,2,2,0,0,6,9,0,7,2,7,273,7,3,6,,   ,  , , ,   
43353,1991,AUG,0,13,1008.8,1009.5,24.4,24.2,24.1,98,30,0,0,  ,96,3,6,2,2, , ,6,9, ,8,2,9,291,9,1,25,,   ,  , , ,   
43353,1991,AUG,0,14,1009.1,1009.8,22,21.8,21.7,98,25.9,0,0,  ,96,8,3,0,0,1,3,7,0,9,6,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,AUG,0,15,1009.1,1009.8,22.6,22.2,22,96,26.4,0,0,  ,96,8,4,2,3,0,0,7,9,0,7,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,AUG,0,16,1009.4,1010.1,23,22.8,22.7,98,27.6,99,5,  ,96,8,3,3,2,1,1,6,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1991,AUG,0,17,1009.5,1010.2,23.2,23,22.9,98,27.9,0,0,  ,96,7,6,2,2, , ,6,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,AUG,0,18,1010.1,1010.8,23.8,23.4,23.2,96,28.4,36,12,  ,95,7,6,2,2, , ,7,9, ,8,2,7,272,7,2,6,,   ,  , , ,   
43353,1991,AUG,0,19,1010.1,1010.8,23.4,23.2,23.1,98,28.3,99,5,  ,96,7,6,2,2, , ,7,9, ,8,2,7,271,7,1,6,,   ,  , , ,   
43353,1991,AUG,0,20,1009,1009.7,23.8,23.4,23.2,96,28.4,99,5,  ,96,8,2,3,2,1,1,9,9,9,5,4,6,461,6,1,15,,   ,  , , ,   
43353,1991,AUG,0,21,1007.8,1008.5,23.4,23.2,23.1,98,28.3,0,0,  ,96,4,2,0,0,1,2,9,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,AUG,0,22,1008.9,1009.6,23.2,22.8,22.6,96,27.4,0,0,  ,96,8,4,2,3,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,AUG,0,23,1009.6,1010.3,24,23.8,23.7,98,29.3,0,0,  ,96,8,5,2,3, , ,7,9, ,8,4,6,464,6,4,12,,   ,  , , ,   
43353,1991,AUG,0,24,1009.3,1010,23.8,23.6,23.5,98,28.9,0,0,  ,96,8,4,0,0,8,3,7,0,9,7,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,AUG,0,25,1009.6,1010.3,23.6,23.4,23.3,98,28.6,0,0,  ,96,8,4,7,3,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,1991,AUG,0,26,1008.7,1009.4,24.6,24.2,24,96,29.8,0,0,  ,96,8,3,0,0,1,2,7,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,AUG,0,27,1010.5,1011.2,25,24.4,24.1,95,30,99,5,  ,96,8,5,0,0,1,2,7,0,9,7,4,6,464,6,4,14,,   ,  , , ,   
43353,1991,AUG,0,28,1009.1,1009.8,25.8,25,24.6,93,30.9,99,5,  ,96,8,3,3,2,1,1,7,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,AUG,0,29,1009.3,1010,25,24.4,24.1,95,30,27,14,  ,96,8,5,0,0,8,1,7,0,9,6,4,6,464,6,4,12,,   ,  , , ,   
43353,1991,AUG,0,30,1009.2,1009.9,24,23.6,23.4,96,28.8,0,0,  ,96,4,4,3,2,0,0,7,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,AUG,0,31,1008.9,1009.6,24.4,24.2,24.1,98,30,0,0,  ,96,5,1,0,0,1,4,9,0,9,5,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,SEP,0,1,1008.4,1009.1,25,24.2,23.8,93,29.5,0,0,  ,96,8,4,3,2,0,0,7,9,0,6,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,SEP,0,2,1007.7,1008.4,24.2,23,22.4,90,27.1,0,0,  ,96,3,4,0,0,8,2,7,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,3,1005.9,1006.6,24.8,24.6,24.5,98,30.7,0,0,  ,96,8,3,0,0,8,3,7,0,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,4,1005.5,1006.2,24.6,24,23.7,95,29.3,0,0,  ,96,8,3,3,3,0,0,7,9,0,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,5,1006.9,1007.6,24.6,24.4,24.3,98,30.4,0,0,  ,96,8,3,0,0,1,3,7,0,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,6,1007.9,1008.6,24.8,24.6,24.5,98,30.7,0,0,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,SEP,0,7,1006.8,1007.5,25.8,24.6,24.1,90,30,27,12,  ,96,3,5,0,0,8,1,8,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,8,1009.4,1010.1,24,23.6,23.4,96,28.8,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,1991,SEP,0,9,1010.4,1011.1,24.6,24,23.7,95,29.3,0,0,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,SEP,0,10,1009.9,1010.6,25.8,25,24.6,93,30.9,99,4,  ,96,8,3,0,0,1,2,7,0,9,5,4,6,463,6,3,15,,   ,  , , ,   
43353,1991,SEP,0,11,1010.6,1011.3,25.4,24.6,24.2,93,30.2,99,5,  ,96,8,4,0,0,0,0,8,0,0,4,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,SEP,0,12,1010.6,1011.3,25.8,25,24.6,93,30.9,99,5,  ,96,8,3,0,0,1,1,7,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,13,1009.7,1010.4,25.6,24.8,24.4,93,30.5,99,5,  ,96,8,3,0,0,1,2,7,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,14,1009,1009.7,25.8,25.2,24.9,95,31.5,0,0,  ,96,8,3,0,0,1,3,8,0,9,6,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,SEP,0,15,1009.3,1010,25.8,25.2,24.9,95,31.5,0,0,  ,96,8,3,3,2,0,0,7,9,0,5,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,SEP,0,16,1009.4,1010.1,25.8,25.2,24.9,95,31.5,0,0,  ,96,3,3,0,0,8,4,5,0,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,17,1010.3,1011,24.8,24.4,24.2,96,30.2,0,0,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,SEP,0,18,1009.8,1010.5,25.2,24.4,24,93,29.8,0,0,  ,96,8,3,0,0,1,1,7,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,19,1008.6,1009.3,24.8,23,22.1,85,26.6,0,0,  ,96,1,1,0,0,0,0,9,0,0,1,5,8,581,8,1,20,,   ,  , , ,   
43353,1991,SEP,0,20,1008.1,1008.8,24.2,23,22.4,90,27.1,0,0,  ,96,8,2,0,0,1,4,9,0,9,6,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,SEP,0,21,1008,1008.7,24,23.8,23.7,98,29.3,99,4,  ,96,8,4,0,0,1,2,7,0,9,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,SEP,0,22,1007.8,1008.5,24.4,24,23.8,96,29.5,0,0,  ,96,8,3,0,0,1,1,6,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,SEP,0,23,1007.9,1008.6,24.6,24.2,24,96,29.8,0,0,  ,96,8,5,2,1,0,0,7,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,SEP,0,24,1009.2,1009.9,25,24,23.5,92,28.9,0,0,  ,96,1,3,0,0,1,2,9,0,9,5,4,6,463,6,3,18,,   ,  , , ,   
43353,1991,SEP,0,25,1008.3,1009,24.4,24,23.8,96,29.5,99,5,  ,96,8,6,0,0,0,0,7,0,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1991,SEP,0,26,1008.7,1009.4,25.4,24.6,24.2,93,30.2,0,0,  ,96,8,3,0,0,0,0,7,0,0,3,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,SEP,0,27,1009.2,1009.9,25.8,25.4,25.2,97,32.1,0,0,  ,96,3,6,2,1,0,0,8,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,28,1009.3,1010,25.2,24.8,24.6,96,30.9,99,4,  ,96,3,5,3,1,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,29,1008.6,1009.3,25,24.8,24.7,98,31.1,99,5,  ,96,3,4,0,0,1,1,7,0,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,SEP,0,30,1008.5,1009.2,25,24.4,24.1,95,30,0,0,  ,96,3,3,3,2,0,0,7,9,0,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,1,1010,1010.7,24.8,24.4,24.2,96,30.2,99,5,  ,96,8,3,0,0,1,2,8,0,9,5,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,OCT,0,2,1010.8,1011.5,25.4,24.8,24.5,95,30.7,0,0,  ,96,8,3,0,0,1,1,8,0,9,4,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,OCT,0,3,1009.2,1009.9,25.4,24.4,23.9,92,29.7,99,5,  ,96,8,4,0,0,1,1,7,0,9,5,4,6,463,6,3,16,,   ,  , , ,   
43353,1991,OCT,0,4,1009,1009.7,25.4,24.6,24.2,93,30.2,99,5,  ,96,8,3,0,0,0,0,7,0,0,3,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,5,1010.4,1011.1,25.4,24.6,24.2,93,30.2,0,0,  ,96,8,3,0,0,1,2,7,0,9,5,4,6,462,6,2,15,,   ,  , , ,   
43353,1991,OCT,0,6,1011.1,1011.8,25,24.6,24.4,96,30.5,0,0,  ,96,8,2,0,0,0,0,9,0,0,2,5,6,561,6,1,20,,   ,  , , ,   
43353,1991,OCT,0,7,1010.9,1011.6,24.4,23.8,23.5,95,28.9,0,0,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,OCT,0,8,1006.7,1007.4,24.4,24,23.8,96,29.5,0,0,  ,96,3,6,2,2, , ,7,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,9,1007.6,1008.3,25.4,24.6,24.2,93,30.2,0,0,  ,96,8,3,3,2,1,1,7,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,10,1008.3,1009,25.4,24.4,23.9,92,29.7,0,0,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,OCT,0,11,1008.4,1009.1,24.4,23.6,23.2,93,28.4,99,5,  ,96,3,3,0,0,1,1,9,0,9,4,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,12,1007.5,1008.2,24.2,23.8,23.6,96,29.1,99,5,  ,96,3,3,0,0,1,1,7,0,9,4,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,13,1007.4,1008.1,24.2,23.8,23.6,96,29.1,0,0,  ,96,3,4,0,0,1,1,8,0,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,14,1008.1,1008.8,23.8,23.2,22.9,95,27.9,0,0,  ,96,8,3,0,0,1,1,7,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,15,1008.8,1009.5,24.4,23.2,22.6,90,27.4,0,0,  ,96,8,3,0,0,1,1,7,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,16,1009.1,1009.8,25,24.2,23.8,93,29.5,0,0,  ,96,8,2,0,0,1,2,9,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,OCT,0,17,1009.5,1010.2,23,22.4,22.1,95,26.6,0,0,  ,96,1,1,0,0,2,3,9,0,9,4,5,8,581,8,1,20,,   ,  , , ,   
43353,1991,OCT,0,18,1009.5,1010.2,23.4,22.8,22.5,95,27.3,99,5,  ,96,8,3,3,2,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,19,1009.7,1010.4,24.4,23.8,23.5,95,28.9,0,0,  ,96,3,2,0,0,1,2,9,0,9,4,5,9,591,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,20,1008.5,1009.2,24.8,24.2,23.9,95,29.7,0,0,  ,96,8,3,0,0,1,2,6,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,21,1008.3,1009,24,23.4,23.1,95,28.3,0,0,  ,96,8,3,0,0,1,3,7,0,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1991,OCT,0,22,1008.5,1009.2,23.8,23.6,23.5,98,28.9,0,0,  ,96,3,4,3,2,8,1,6,9,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,23,1008.6,1009.3,24,23.6,23.4,96,28.8,0,0,  ,96,3,3,0,0,1,3,9,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1991,OCT,0,24,1008,1008.7,23.4,22.8,22.5,95,27.3,0,0,  ,96,8,2,0,0,8,2,9,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,OCT,0,25,1008,1008.7,23.6,23.2,23,96,28.1,9,10,  ,96,8,2,3,3,0,0,9,9,0,5,4,6,461,6,1,16,,   ,  , , ,   
43353,1991,OCT,0,26,1009,1009.7,23.2,23,22.9,98,27.9,0,0,  ,96,8,3,3,4,0,0,4,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
